NtotDose,PtotDose,KtotDose,Prediction,benefit
56.290392531082034,120.00134862020093,120.00703190236763,24.020156737570552,5697.482901160988
197.28330365614966,120.00134862020093,120.00703190236763,34.003731005951835,8024.184974906228
14.669033174868673,120.00134862020093,120.00703190236763,18.371441825862178,4335.24980446135
176.67656322009861,120.00134862020093,120.00703190236763,33.12200695974869,7828.482051878702
64.48155554244295,120.00134862020093,120.00703190236763,24.936484651783275,5916.735484100535
58.189045754261315,120.00134862020093,120.00703190236763,24.237660710320338,5749.5805104806195
25.090754323173314,120.00134862020093,120.00703190236763,19.957637457327696,4719.292646949764
110.24582129903138,120.00134862020093,120.00703190236763,29.127528678248463,6909.579371808926
241.24931951519102,120.00134862020093,120.00703190236763,35.481038011322006,8340.752507217921
226.57531552249566,120.00134862020093,120.00703190236763,35.04172076408889,8248.532000200878
139.05078527750447,120.00134862020093,120.00703190236763,31.10862588971852,7370.2877179022735
230.87430786108598,120.00134862020093,120.00703190236763,35.175537131213424,8276.827301175701
216.85224625980482,120.00134862020093,120.00703190236763,34.722448239572394,8180.381552186982
175.96125084673986,120.00134862020093,120.00703190236763,33.08885134440506,7821.051522890824
52.55329224746674,120.00134862020093,120.00703190236763,23.582769597434478,5592.620636467308
55.256226973142475,120.00134862020093,120.00703190236763,23.900359153136957,5668.774503722117
1.637032546568662,120.00134862020093,120.00703190236763,16.202786377983,3808.7243432455152
156.56485763611272,120.00134862020093,120.00703190236763,32.11753937626396,7601.4992027083035
88.50476087536663,120.00134862020093,120.00703190236763,27.31724605896657,6483.097989496851
125.87678019190207,120.00134862020093,120.00703190236763,30.256153620439047,7172.978456685128
184.93591155856848,120.00134862020093,120.00703190236763,33.49206500165947,7911.085344350233
215.60906909871846,120.00134862020093,120.00703190236763,34.6798993585155,8171.23614451606
96.76783444592729,120.00134862020093,120.00703190236763,28.040720707404105,6654.050963321562
48.534992965869606,120.00134862020093,120.00703190236763,23.098405345263885,5476.351532562576
237.6656787819229,120.00134862020093,120.00703190236763,35.37822604577093,8319.349884710073
50.89315789518878,120.00134862020093,120.00703190236763,23.384448863638966,5545.032614241163
18.229560344479978,120.00134862020093,120.00703190236763,18.92754096750145,4470.001957267635
185.7589719002135,120.00134862020093,120.00703190236763,33.52768544911996,7919.002783805381
60.00732531538233,120.00134862020093,120.00703190236763,24.443036391453074,5798.7424952904585
86.65735420072451,120.00134862020093,120.00703190236763,27.149188308515008,6443.300439893531
96.2255482445471,120.00134862020093,120.00703190236763,27.994620798404345,6643.176729513278
174.8506540316157,120.00134862020093,120.00703190236763,33.03701537205685,7809.425245981922
98.41968881664798,120.00134862020093,120.00703190236763,28.17998042908504,6686.883668496931
15.299061895348132,120.00134862020093,120.00703190236763,18.47094128197619,4359.368634025279
94.10160325933248,120.00134862020093,120.00703190236763,27.812223493831006,6600.126137352201
88.19127205060795,120.00134862020093,120.00703190236763,27.28889405885492,6476.386176058649
35.36878782324493,120.00134862020093,120.00703190236763,21.403643163104107,5068.460433193781
238.82895382121205,120.00134862020093,120.00703190236763,35.41190690502602,8326.3741694767
9.212760487571359,120.00134862020093,120.00703190236763,17.489521401435834,4121.317225579522
62.07520153839141,120.00134862020093,120.00703190236763,24.673181541379098,5853.797331304353
161.143027653452,120.00134862020093,120.00703190236763,32.35987004323231,7656.588065429584
239.84995862701908,120.00134862020093,120.00703190236763,35.44122422000623,8332.478292454782
75.39176102727652,120.00134862020093,120.00703190236763,26.07169313576488,6187.445358514136
221.8874691752717,120.00134862020093,120.00703190236763,34.890730931770086,8216.409957737844
158.2432589493692,120.00134862020093,120.00703190236763,32.20736037545657,7621.940370930547
243.24681580765173,120.00134862020093,120.00703190236763,35.537141149811646,8352.381296289377
68.7458596075885,120.00134862020093,120.00703190236763,25.391421506861132,6025.352532991825
223.79731602268293,120.00134862020093,120.00703190236763,34.95289470621235,8229.659085131516
193.90588690293953,120.00134862020093,120.00703190236763,33.86850870346975,7994.4322993895585
244.55001985188574,120.00134862020093,120.00703190236763,35.57328755435433,8359.854052571967
195.60451671713963,120.00134862020093,120.00703190236763,33.936950827721994,8009.504474675579
194.41079761600122,120.00134862020093,120.00703190236763,33.888945187952864,7998.935527654663
229.6047299169004,120.00134862020093,120.00703190236763,35.1364723109616,8268.584589645769
234.65594690060243,120.00134862020093,120.00703190236763,35.289689617649394,8300.827455937275
238.60710149165243,120.00134862020093,120.00703190236763,35.40550646173639,8325.040281449763
28.162105998490006,120.00134862020093,120.00703190236763,20.401634329608328,4826.606243009543
179.57749433116987,120.00134862020093,120.00703190236763,33.254636508736205,7858.158321792296
99.39785144524649,120.00134862020093,120.00703190236763,28.26162428382431,6706.120837027431
23.815657186787575,120.00134862020093,120.00703190236763,19.770242871827758,4673.974117138443
214.44855339359492,120.00134862020093,120.00703190236763,34.6398152725994,8162.607741883185
9.284284024033695,120.00134862020093,120.00703190236763,17.50132015018134,4124.181084522143
82.2374033741653,120.00134862020093,120.00703190236763,26.737402528667833,6345.657935923608
106.1446174280718,120.00134862020093,120.00703190236763,28.808525195355525,6834.749945730843
47.933471971191466,120.00134862020093,120.00703190236763,23.024617178490953,5458.626316062957
153.88248697854578,120.00134862020093,120.00703190236763,31.971590542525433,7568.230839062752
85.73203906416893,120.00134862020093,120.00703190236763,27.064121924337513,6423.144222013024
166.07949847821146,120.00134862020093,120.00703190236763,32.61189155595542,7713.6696786206485
145.61035425867885,120.00134862020093,120.00703190236763,31.50230407037006,7460.835780287748
52.250053675379604,120.00134862020093,120.00703190236763,23.54673101575066,5583.974877332857
227.25385683588684,120.00134862020093,120.00703190236763,35.063133576362155,8253.070953693123
177.78459313558415,120.00134862020093,120.00703190236763,33.17301106200492,7839.9034415441765
153.00927788484842,120.00134862020093,120.00703190236763,31.923433477575745,7557.239423737767
18.087244243361056,120.00134862020093,120.00703190236763,18.905600860132004,4464.687709746616
94.8516841745004,120.00134862020093,120.00703190236763,27.87697442130809,6615.413772123271
65.59399521211162,120.00134862020093,120.00703190236763,25.056589969726296,5945.426885982689
161.26880672527477,120.00134862020093,120.00703190236763,32.366409497924934,7658.071994216552
219.0080220461823,120.00134862020093,120.00703190236763,34.79528552319499,8196.003942148978
182.4052250594832,120.00134862020093,120.00703190236763,33.38113586142903,7886.389883091526
189.28252556361258,120.00134862020093,120.00703190236763,33.677684673970376,7952.274325621907
28.149858000688255,120.00134862020093,120.00703190236763,20.399884248634642,4826.183420363483
230.44213221874088,120.00134862020093,120.00703190236763,35.16228140394116,8274.03198012845
108.76409389311448,120.00134862020093,120.00703190236763,29.01342096224473,6882.830515695094
58.05799626978114,120.00134862020093,120.00703190236763,24.222748686192862,5746.009763830127
125.35155727528036,120.00134862020093,120.00703190236763,30.220366351751817,7164.6619070132665
125.57852466125041,120.00134862020093,120.00703190236763,30.235848820944074,7168.260163448166
9.861861530225724,120.00134862020093,120.00703190236763,17.596364560958182,4147.249094208923
19.822219153866172,120.00134862020093,120.00703190236763,19.171460967597714,4529.070766720438
170.00975838163868,120.00134862020093,120.00703190236763,32.80589214375192,7757.453513685661
59.23769733635709,120.00134862020093,120.00703190236763,24.356452696318268,5778.020125081587
166.87851696042344,120.00134862020093,120.00703190236763,32.65180228120551,7722.688537754519
197.6035582483746,120.00134862020093,120.00703190236763,34.01637388952995,8026.961390290087
65.724344458431,120.00134862020093,120.00703190236763,25.070596883014304,5948.772195209107
217.8002840373665,120.00134862020093,120.00703190236763,34.75462665276306,8187.288510151573
89.73413507919759,120.00134862020093,120.00703190236763,27.427781491453544,6509.2565985739975
145.56347584584728,120.00134862020093,120.00703190236763,31.49955966557558,7460.205933184527
136.71722792787477,120.00134862020093,120.00703190236763,30.96377580575954,7336.875465732083
62.08924506790936,120.00134862020093,120.00703190236763,24.674732192016613,5854.168141728311
151.42365772044286,120.00134862020093,120.00703190236763,31.835166191531897,7537.075346424092
19.96098452946171,120.00134862020093,120.00703190236763,19.192573791760463,4534.18245431041
223.81315409438685,120.00134862020093,120.00703190236763,34.953406458724515,8229.768017573513
133.8202740298584,120.00134862020093,120.00703190236763,30.780343771215083,7294.493801773589
141.1553006619215,120.00134862020093,120.00703190236763,31.237074253615823,7399.874390415299
122.80570430448279,120.00134862020093,120.00703190236763,30.04486037622337,7123.840436696111
139.9007021682337,120.00134862020093,120.00703190236763,31.160747655958655,7382.2982591934315
228.6527858232148,120.00134862020093,120.00703190236763,35.10693284507576,8262.34205608673
213.06793962139636,120.00134862020093,120.00703190236763,34.59166635095544,8152.227247998833
157.79798902804032,120.00134862020093,120.00703190236763,32.18364292238493,7616.545331568232
207.17277930816635,120.00134862020093,120.00703190236763,34.38029350525935,8106.458228950687
123.99131996789947,120.00134862020093,120.00703190236763,30.12701681035163,7142.9568064320765
205.57273575104773,120.00134862020093,120.00703190236763,34.321270856513415,8093.622619032745
149.77462688693777,120.00134862020093,120.00703190236763,31.742233884470643,7515.821106658984
66.79325341247022,120.00134862020093,120.00703190236763,25.184936584141074,5976.074429745952
81.03771560126916,120.00134862020093,120.00703190236763,26.62322634204119,6318.553514594422
81.89298893557861,120.00134862020093,120.00703190236763,26.704730501169035,6337.903226375212
114.14037318900228,120.00134862020093,120.00703190236763,29.421393082987915,6978.372010725824
9.622085490263999,120.00134862020093,120.00703190236763,17.556958371593698,4137.685278115756
64.03275777120143,120.00134862020093,120.00703190236763,24.887741748679417,5905.088315650061
237.20520542701706,120.00134862020093,120.00703190236763,35.364811276080296,8316.548760313302
221.5864495956339,120.00134862020093,120.00703190236763,34.88085045840615,8214.301062892426
213.0687227472663,120.00134862020093,120.00703190236763,34.59169380590425,8152.233171984992
175.02677504671738,120.00134862020093,120.00703190236763,33.045264852882454,7811.276270970202
220.41655221255496,120.00134862020093,120.00703190236763,34.84223518646774,8206.051121767518
6.239683541934937,120.00134862020093,120.00703190236763,16.993356673997827,4000.8437360547828
74.94504225905985,120.00134862020093,120.00703190236763,26.027036275131223,6176.817205877583
49.82080007903278,120.00134862020093,120.00703190236763,23.255007973751777,5513.959221148753
143.6908371397294,120.00134862020093,120.00703190236763,31.389126354065834,7434.844771754431
84.76704079657793,120.00134862020093,120.00703190236763,26.974767944434376,6401.963724958349
69.27258340874687,120.00134862020093,120.00703190236763,25.446599014984148,6038.5148414611895
38.37433748412877,120.00134862020093,120.00703190236763,21.805586924796433,5165.339714023802
212.16230088612065,120.00134862020093,120.00703190236763,34.55980673815293,8145.349111280535
63.79280466353521,120.00134862020093,120.00703190236763,24.86161271459315,5898.844000857694
122.86620459053665,120.00134862020093,120.00703190236763,30.04907064707997,7124.820404066996
72.72713701240718,120.00134862020093,120.00703190236763,25.80306181942444,6123.485078246869
213.84887164458632,120.00134862020093,120.00703190236763,34.618963400330735,8158.114391914829
81.2500353786163,120.00134862020093,120.00703190236763,26.64350902648109,6323.369401971581
22.45787566062063,120.00134862020093,120.00703190236763,19.568690416833725,4625.215341221335
203.347951406613,120.00134862020093,120.00703190236763,34.2380009260096,8075.474877620112
60.617292299866676,120.00134862020093,120.00703190236763,24.511299342758786,5815.076272735505
125.16268104081973,120.00134862020093,120.00703190236763,30.207461880860716,7161.662440771844
81.01580914808437,120.00134862020093,120.00703190236763,26.621131778817123,6318.056161532228
40.569074684754014,120.00134862020093,120.00703190236763,22.093352690271516,5234.647470751823
241.9263023766689,120.00134862020093,120.00703190236763,35.500147716305996,8344.717554030145
248.41252504847944,120.00134862020093,120.00703190236763,35.678341471200625,8381.48252554763
129.8939161351882,120.00134862020093,120.00703190236763,30.525197538214897,7235.4188729971465
164.5316234207712,120.00134862020093,120.00703190236763,32.53388288763219,7696.02496160877
216.81361726950854,120.00134862020093,120.00703190236763,34.721132168384024,8180.098889178244
192.12812738260254,120.00134862020093,120.00703190236763,33.79592585346139,7978.419898311873
211.02756256004795,120.00134862020093,120.00703190236763,34.519576898597244,8136.6533373829025
65.44850172940642,120.00134862020093,120.00703190236763,25.04093931194298,5941.688813716106
151.23250207398087,120.00134862020093,120.00703190236763,31.824453050964586,7534.626448058018
157.93055144604295,120.00134862020093,120.00703190236763,32.190712295129515,7618.153599852776
82.88538252236322,120.00134862020093,120.00703190236763,26.798640197574567,6360.189778172455
177.025584038347,120.00134862020093,120.00703190236763,33.13811920818957,7832.091289007025
139.01396951405331,120.00134862020093,120.00703190236763,31.106360521443765,7369.765554749726
51.13664141390473,120.00134862020093,120.00703190236763,23.41369234575096,5552.051304546702
163.4247077163309,120.00134862020093,120.00703190236763,32.477532015200055,7683.265542346065
203.67825002176687,120.00134862020093,120.00703190236763,34.25045260295956,8078.1914385194195
12.823112250771374,120.00134862020093,120.00703190236763,18.077161066056934,4263.8947196189565
171.22177442070097,120.00134862020093,120.00703190236763,32.86455873804764,7770.665743012718
204.7854001284577,120.00134862020093,120.00703190236763,34.29196301083636,8087.24046036059
154.92759452899918,120.00134862020093,120.00703190236763,32.028809231476,7581.281382239848
128.51282733026892,120.00134862020093,120.00703190236763,30.43362527287036,7214.183113226915
243.9535146113485,120.00134862020093,120.00703190236763,35.55678696309006,8356.444711044545
226.37112776283175,120.00134862020093,120.00703190236763,35.03525554617072,8247.16072103293
215.66333912778646,120.00134862020093,120.00703190236763,34.681765202119784,8171.637481382251
61.682411178480834,120.00134862020093,120.00703190236763,24.62974352941569,5843.409176745394
47.41531697800383,120.00134862020093,120.00703190236763,22.960784515091746,5443.28993620498
160.34861048683524,120.00134862020093,120.00703190236763,32.31842231614421,7647.179434257498
23.977175587788224,120.00134862020093,120.00703190236763,19.794080963612785,4679.739818003499
36.785627307835966,120.00134862020093,120.00703190236763,21.594266486952378,5114.41605677434
89.42535048117861,120.00134862020093,120.00703190236763,27.400115093897895,6502.7105407027075
2.4435254745185375,120.00134862020093,120.00703190236763,16.343318352815743,3842.8895454401613
217.24275860469788,120.00134862020093,120.00703190236763,34.735731138710364,8183.233662157601
1.0181560064665973,120.00134862020093,120.00703190236763,16.094361195937765,3782.3606995823293
11.543603672180325,120.00134862020093,120.00703190236763,17.87074332080106,4213.825693599298
95.36169085185975,120.00134862020093,120.00703190236763,27.920790580188417,6625.755803830521
239.60347851971164,120.00134862020093,120.00703190236763,35.434167558204265,8331.009903133061
203.66405515233055,120.00134862020093,120.00703190236763,34.249918123751854,8078.074852560816
132.81606935197487,120.00134862020093,120.00703190236763,30.715810309094902,7279.565481857004
205.35138255218044,120.00134862020093,120.00703190236763,34.31304889688095,8091.83275296327
4.020929976832122,120.00134862020093,120.00703190236763,16.615705238880125,3909.0933815534804
73.45230737701058,120.00134862020093,120.00703190236763,25.87670863014115,6141.026576488523
126.23450008686632,120.00134862020093,120.00703190236763,30.280446051978984,7178.6223006961545
183.54214844293892,120.00134862020093,120.00703190236763,33.4312352978677,7897.550434141047
210.67291992949322,120.00134862020093,120.00703190236763,34.506932454109986,8133.917797417753
150.3022582619451,120.00134862020093,120.00703190236763,31.77209570585352,7522.653404354694
30.78038978856057,120.00134862020093,120.00703190236763,20.772039118967502,4916.0654998012515
40.39041989017278,120.00134862020093,120.00703190236763,22.070107142808087,5229.050469639463
245.45782495988533,120.00134862020093,120.00703190236763,35.598256273819594,8365.006866308684
117.7846189821139,120.00134862020093,120.00703190236763,29.688605294218036,7040.801968581621
76.5915671363473,120.00134862020093,120.00703190236763,26.1908858249958,6215.8037634909815
62.26822320604697,120.00134862020093,120.00703190236763,24.694480015088857,5858.890323730606
137.0615932974033,120.00134862020093,120.00703190236763,30.985313356248444,7341.846614910875
207.06416893517599,120.00134862020093,120.00703190236763,34.37630973123758,8105.592617892833
129.53303253743798,120.00134862020093,120.00703190236763,30.501362035272383,7229.893057578818
101.86225798679516,120.00134862020093,120.00703190236763,28.464649488742705,6753.91985040717
56.972292077261955,120.00134862020093,120.00703190236763,24.098634440961227,5716.284047553241
29.778808820992708,120.00134862020093,120.00703190236763,20.631216539357922,4882.061752059938
148.3266248833388,120.00134862020093,120.00703190236763,31.659664983810924,7496.9164838983725
21.23615104937926,120.00134862020093,120.00703190236763,19.385548695877734,4580.8959805158265
97.38021821249276,120.00134862020093,120.00703190236763,28.092551766624887,6666.273867606878
165.87151866406202,120.00134862020093,120.00703190236763,32.60146322303704,7711.312171168033
78.14067148137838,120.00134862020093,120.00703190236763,26.34318044896624,6252.018494269554
213.67732086218894,120.00134862020093,120.00703190236763,34.612980812240465,8156.824605831138
120.89196569286287,120.00134862020093,120.00703190236763,29.910677682008306,7092.59124947629
54.861523618455976,120.00134862020093,120.00703190236763,23.85438799321475,5657.755357767189
87.40128442877904,120.00134862020093,120.00703190236763,27.217147150782505,6459.39743418674
103.6191446473822,120.00134862020093,120.00703190236763,28.607083325535267,6787.420045612606
122.42878065444529,120.00134862020093,120.00703190236763,30.018586274196974,7117.724219569557
113.83873294107616,120.00134862020093,120.00703190236763,29.39894212958275,6973.121240672044
23.936088662594557,120.00134862020093,120.00703190236763,19.788019822610963,4678.273837063276
66.43553037429228,120.00134862020093,120.00703190236763,25.146774793517192,5966.963249735796
56.33667664369568,120.00134862020093,120.00703190236763,24.025496305249867,5698.762252145681
163.15431572729722,120.00134862020093,120.00703190236763,32.46369471878028,7680.130688627963
234.44801871664822,120.00134862020093,120.00703190236763,35.2834979560817,8299.529054366096
187.0565073331818,120.00134862020093,120.00703190236763,33.58338978848224,7931.371826126391
127.97384755685925,120.00134862020093,120.00703190236763,30.397627037742406,7205.830330173019
146.08746039448306,120.00134862020093,120.00703190236763,31.530179780675013,7467.232180501022
239.41660771379247,120.00134862020093,120.00703190236763,35.42880868005423,8329.894428562655
128.38362506590784,120.00134862020093,120.00703190236763,30.425009337047186,7212.184171988356
9.90667357109487,120.00134862020093,120.00703190236763,17.60372127299782,4149.03449776979
96.20281273964792,120.00134862020093,120.00703190236763,27.992683894447875,6642.71978613004
179.9946595565416,120.00134862020093,120.00703190236763,33.273469858300516,7862.366060912927
174.9237904441543,120.00134862020093,120.00703190236763,33.0404424105858,7810.194241919113
8.75053770141676,120.00134862020093,120.00703190236763,17.41311685294968,4102.770755801369
216.71589382458478,120.00134862020093,120.00703190236763,34.71780105219767,8179.383378265564
229.9435937893577,120.00134862020093,120.00703190236763,35.14693602417264,8270.793881301579
72.368010180071,120.00134862020093,120.00703190236763,25.766439115364054,6114.760354430577
220.82149621564895,120.00134862020093,120.00703190236763,34.855640198258456,8208.916441911484
141.0095685860142,120.00134862020093,120.00703190236763,31.22824558813546,7397.842102536297
92.10330079076812,120.00134862020093,120.00703190236763,27.637907406491248,6558.945078479539
8.536461275070906,120.00134862020093,120.00703190236763,17.377639401463952,4094.158284641551
228.70760364457965,120.00134862020093,120.00703190236763,35.1086396829232,8262.702984162952
128.15267767291516,120.00134862020093,120.00703190236763,30.4095873734684,7208.605817965251
17.982113524340093,120.00134862020093,120.00703190236763,18.889378179480946,4460.758196446677
47.35520330723375,120.00134862020093,120.00703190236763,22.953362695686682,5441.506617758639
58.9858882012777,120.00134862020093,120.00703190236763,24.328013877796916,5771.212591413344
14.963428548071533,120.00134862020093,120.00703190236763,18.41799451830516,4346.534703124253
107.21404262585565,120.00134862020093,120.00703190236763,28.892668677402575,6854.502506005266
0.35449257120490074,120.00134862020093,120.00703190236763,15.977521543049702,3753.947182482628
221.88290086342022,120.00134862020093,120.00703190236763,34.89058115325663,8216.377995083703
212.05643547000363,120.00134862020093,120.00703190236763,34.55606814909209,8144.541502514667
57.02490487601608,120.00134862020093,120.00703190236763,24.10467260453335,5717.730453087766
22.152884164825082,120.00134862020093,120.00703190236763,19.523130004805765,4614.191228009299
62.18664790503681,120.00134862020093,120.00703190236763,24.685482611799593,5856.738863269503
232.80432220781222,120.00134862020093,120.00703190236763,35.234206300337185,8289.17857624057
203.9724399219267,120.00134862020093,120.00703190236763,34.26151676257863,8080.604450543993
11.278208869043738,120.00134862020093,120.00703190236763,17.827676415271554,4203.377440980685
102.79871959937736,120.00134862020093,120.00703190236763,28.54080665657716,6771.835388430685
73.3995241462253,120.00134862020093,120.00703190236763,25.871361756841214,6139.753198040482
218.02106208633631,120.00134862020093,120.00703190236763,34.76208711023129,8188.888690859867
