NtotDose,PtotDose,KtotDose,Prediction,benefit,P
164.9964502446524,56.290392531082034,214.99555500712793,31.91226336596879,7524.654669908009,24.542611143551767
164.9964502446524,197.28330365614966,214.99555500712793,32.306137075222026,7468.030894983744,86.01552039408125
164.9964502446524,14.669033174868673,214.99555500712793,30.241279225509274,7152.692130084965,6.3956984642427415
164.9964502446524,176.67656322009861,214.99555500712793,32.30428792621161,7490.2360222107955,77.030981563963
164.9964502446524,64.48155554244295,214.99555500712793,32.022091551254725,7543.101436916996,28.113958216505125
164.9964502446524,58.189045754261315,214.99555500712793,31.940990658182145,7529.747974415851,25.370423948857933
164.9964502446524,25.090754323173314,214.99555500712793,30.94189501714786,7316.382184731477,10.939568884903565
164.9964502446524,110.24582129903138,214.99555500712793,32.26126311369767,7552.553635195486,48.06717808637768
164.9964502446524,241.24931951519102,214.99555500712793,32.307341428403134,7419.969365834076,105.18470330862328
164.9964502446524,226.57531552249566,214.99555500712793,32.307140196254466,7436.060462188873,98.7868375678081
164.9964502446524,139.05078527750447,214.99555500712793,32.29284483581131,7528.763605347574,60.62614238099195
164.9964502446524,230.87430786108598,214.99555500712793,32.3072117160821,7431.349450573332,100.66119822743349
164.9964502446524,216.85224625980482,214.99555500712793,32.30692540432504,7446.702140395478,94.5475793692749
164.9964502446524,175.96125084673986,214.99555500712793,32.30419256337704,7490.999025112849,76.71910536917858
164.9964502446524,52.55329224746674,214.99555500712793,31.848977587843745,7512.944035688724,22.9132354198955
164.9964502446524,55.256226973142475,214.99555500712793,31.895680040777076,7521.646420723814,24.09171496029012
164.9964502446524,1.637032546568662,214.99555500712793,28.83957118117786,6816.6003196932415,0.7137461903039366
164.9964502446524,156.56485763611272,214.99555500712793,32.30024059663704,7511.347065959538,68.26227792934515
164.9964502446524,88.50476087536663,214.99555500712793,32.19768027673073,7560.5730924197815,38.58807574165985
164.9964502446524,125.87678019190207,214.99555500712793,32.282698365433674,7540.718393347328,54.8822761636693
164.9964502446524,184.93591155856848,214.99555500712793,32.305213320097586,7481.382087509974,80.63205743953586
164.9964502446524,215.60906909871846,214.99555500712793,32.30689146422493,7448.061150247645,94.00555412704125
164.9964502446524,96.76783444592729,214.99555500712793,32.22844261512639,7559.17429609108,42.1907758184243
164.9964502446524,48.534992965869606,214.99555500712793,31.769582973514453,7497.515511316159,21.161256933119148
164.9964502446524,237.6656787819229,214.99555500712793,32.30730252247803,7423.901644159395,103.62223594891839
164.9964502446524,50.89315789518878,214.99555500712793,31.817705072233647,7506.952054573706,22.189416842302307
164.9964502446524,18.229560344479978,214.99555500712793,30.513874325266492,7216.924325137697,7.9480883101932704
164.9964502446524,185.7589719002135,214.99555500712793,32.30528997146082,7480.495883974973,80.99091174849309
164.9964502446524,60.00732531538233,214.99555500712793,31.96654300171035,7534.135952780669,26.163193837506697
164.9964502446524,86.65735420072451,214.99555500712793,32.18930837721397,7560.512264882697,37.78260643151589
164.9964502446524,96.2255482445471,214.99555500712793,32.2267185674465,7559.339798992624,41.954339034622535
164.9964502446524,174.8506540316157,214.99555500712793,32.30403902577241,7492.182297208327,76.23488515778445
164.9964502446524,98.41968881664798,214.99555500712793,32.233471023613966,7558.614358405181,42.91098432405852
164.9964502446524,15.299061895348132,214.99555500712793,30.29236479250474,7164.770490241303,6.670390986371785
164.9964502446524,94.10160325933248,214.99555500712793,32.21959677650479,7559.895690740933,41.02829902106896
164.9964502446524,88.19127205060795,214.99555500712793,32.19630257905945,7560.573505709195,38.451394614065066
164.9964502446524,35.36878782324493,214.99555500712793,31.399788240212064,7419.549653647448,15.42079149093479
164.9964502446524,238.82895382121205,214.99555500712793,32.30731576372541,7422.625351928022,104.12942386604846
164.9964502446524,9.212760487571359,214.99555500712793,29.741029784425876,7033.631669770142,4.016763572581112
164.9964502446524,62.07520153839141,214.99555500712793,31.993445450507405,7538.586901134623,27.064787870738655
164.9964502446524,161.143027653452,214.99555500712793,32.301463921057305,7506.616910045531,70.25836005690508
164.9964502446524,239.84995862701908,214.99555500712793,32.30732689177373,7421.5050286537125,104.57458196138032
164.9964502446524,75.39176102727652,214.99555500712793,32.12252329906486,7556.208147836212,32.87080780789256
164.9964502446524,221.8874691752717,214.99555500712793,32.3070469410343,7441.193779365778,96.74293656041846
164.9964502446524,158.2432589493692,214.99555500712793,32.300715108580206,7509.619452500748,68.99406090192497
164.9964502446524,243.24681580765173,214.99555500712793,32.307360826952795,7417.776969549784,106.05561169213615
164.9964502446524,68.7458596075885,214.99555500712793,32.06659076999516,7549.535507130445,29.973194788908586
164.9964502446524,223.79731602268293,214.99555500712793,32.30708704099918,7439.102972824845,97.57562978588976
164.9964502446524,193.90588690293953,214.99555500712793,32.30592759142295,7471.693682462506,84.54296668968163
164.9964502446524,244.55001985188574,214.99555500712793,32.307372677847525,7416.346407824809,106.62380865542218
164.9964502446524,195.60451671713963,214.99555500712793,32.30603646087098,7469.852407028893,85.28356928867288
164.9964502446524,194.41079761600122,214.99555500712793,32.305960723324354,7471.1465636534895,84.76310776057653
164.9964502446524,229.6047299169004,214.99555500712793,32.30719185060745,7432.741019943274,100.10766224376857
164.9964502446524,234.65594690060243,214.99555500712793,32.30726528331349,7427.2030394377125,102.30999284866266
164.9964502446524,238.60710149165243,214.99555500712793,32.30731328544497,7422.8687699204265,104.03269625036046
164.9964502446524,28.162105998490006,214.99555500712793,31.098793959765313,7352.228433542991,12.278678215341642
164.9964502446524,179.57749433116987,214.99555500712793,32.30464804431192,7487.135027513695,78.29578752839006
164.9964502446524,99.39785144524649,214.99555500712793,32.23629672938788,7558.244805957202,43.33746323012747
164.9964502446524,23.815657186787575,214.99555500712793,30.87091881864311,7300.040741955313,10.383626533439383
164.9964502446524,214.44855339359492,214.99555500712793,32.306858231574736,7449.329409360732,93.49956927960739
164.9964502446524,9.284284024033695,214.99555500712793,29.74831345229758,7035.37391084796,4.047947834478691
164.9964502446524,82.2374033741653,214.99555500712793,32.166598466910685,7559.696733216091,35.85550787113607
164.9964502446524,106.1446174280718,214.99555500712793,32.253062814278024,7555.01488459863,46.2790531986393
164.9964502446524,47.933471971191466,214.99555500712793,31.756569015540123,7494.9236949167225,20.89899377943948
164.9964502446524,153.88248697854578,214.99555500712793,32.29941337709052,7514.090868796231,67.09276432264596
164.9964502446524,85.73203906416893,214.99555500712793,32.184878397740725,7560.422616664598,37.37916903197765
164.9964502446524,166.07949847821146,214.99555500712793,32.30255603877094,7501.459821566704,72.4106613365002
164.9964502446524,145.61035425867885,214.99555500712793,32.29622929125047,7522.394193328073,63.48611445678398
164.9964502446524,52.250053675379604,214.99555500712793,31.843418284756375,7511.887772346178,22.781023402465507
164.9964502446524,227.25385683588684,214.99555500712793,32.3071523122561,7435.317095744552,99.08268158044666
164.9964502446524,177.78459313558415,214.99555500712793,32.30443039613856,7489.052806785498,77.51408260711469
164.9964502446524,153.00927788484842,214.99555500712793,32.29912449891634,7514.979179255754,66.71204515779391
164.9964502446524,18.087244243361056,214.99555500712793,30.50370239830959,7214.537891109702,7.88603849010542
164.9964502446524,94.8516841745004,214.99555500712793,32.22218079276394,7559.716605799037,41.35533430008218
164.9964502446524,65.59399521211162,214.99555500712793,32.03443656436666,7544.9640065583435,28.598981912480667
164.9964502446524,161.26880672527477,214.99555500712793,32.30149448950076,7506.48619517739,70.3131997322198
164.9964502446524,219.0080220461823,214.99555500712793,32.3069804274769,7444.344542818427,95.48749761213548
164.9964502446524,182.4052250594832,214.99555500712793,32.30496130477699,7484.102838828818,79.52867812593468
164.9964502446524,189.28252556361258,214.99555500712793,32.305591203353174,7476.695282918322,82.527181145735085
164.9964502446524,28.149858000688255,214.99555500712793,31.098205534167985,7352.094799941241,12.273338088300079
164.9964502446524,230.44213221874088,214.99555500712793,32.30720506589477,7431.82318123308,100.47276964737102
164.9964502446524,108.76409389311448,214.99555500712793,32.25845336421638,7553.481097971671,47.42114493739791
164.9964502446524,58.05799626978114,214.99555500712793,31.939076707992857,7529.413641301457,25.313286373624578
164.9964502446524,125.35155727528036,214.99555500712793,32.28217331474394,7541.16487588318,54.653278972022235
164.9964502446524,125.57852466125041,214.99555500712793,32.28240155277913,7540.972271267408,54.75223675230518
164.9964502446524,9.861861530225724,214.99555500712793,29.806379228873464,7049.255019735119,4.299771627178416
164.9964502446524,19.822219153866172,214.99555500712793,30.623869624836008,7242.671225339751,8.642487551085651
164.9964502446524,170.00975838163868,214.99555500712793,32.303284682939214,7497.318696715003,74.12425465439446
164.9964502446524,59.23769733635709,214.99555500712793,31.95595228313739,7532.334863914357,25.82763603865169
164.9964502446524,166.87851696042344,214.99555500712793,32.302713525886915,7500.620273015265,72.75903339474462
164.9964502446524,197.6035582483746,214.99555500712793,32.30615551832564,7467.6832257082,86.15515139629133
164.9964502446524,65.724344458431,214.99555500712793,32.03584769011393,7545.173403824211,28.65581418387592
164.9964502446524,217.8002840373665,214.99555500712793,32.30695018316843,7445.665493551007,94.9609238402918
164.9964502446524,89.73413507919759,214.99555500712793,32.202920432556304,7560.530819751961,39.12408289453015
164.9964502446524,145.56347584584728,214.99555500712793,32.29620809958507,7522.4404616658385,63.465675468789414
164.9964502446524,136.71722792787477,214.99555500712793,32.29141168932152,7530.97223180972,59.6087113765534
164.9964502446524,62.08924506790936,214.99555500712793,31.99362070056858,7538.6152657674465,27.07091084960848
164.9964502446524,151.42365772044286,214.99555500712793,32.29857361391794,7516.585640187,66.02071476611309
164.9964502446524,19.96098452946171,214.99555500712793,30.633127717218265,7244.83310652216,8.702989254845306
164.9964502446524,223.81315409438685,214.99555500712793,32.30708736098325,7439.08563094199,97.58253518515266
164.9964502446524,133.8202740298584,214.99555500712793,32.289437322958165,7533.665289506699,58.34563947701827
164.9964502446524,141.1553006619215,214.99555500712793,32.29402815691422,7526.7444687004445,61.543711088597775
164.9964502446524,122.80570430448279,214.99555500712793,32.27946707664278,7543.288754625766,53.543287076754496
164.9964502446524,139.9007021682337,214.99555500712793,32.29333466650752,7527.951154441825,60.99670614534989
164.9964502446524,228.6527858232148,214.99555500712793,32.30717628383451,7433.784266753093,99.69261461892165
164.9964502446524,213.06793962139636,214.99555500712793,32.3068166474564,7450.837688480567,92.89762167492881
164.9964502446524,157.79798902804032,214.99555500712793,32.30059229110028,7510.078545044227,68.79992321622558
164.9964502446524,207.17277930816635,214.99555500712793,32.306611027295844,7457.27095978498,90.32733177836053
164.9964502446524,123.99131996789947,214.99555500712793,32.280761475179744,7542.308177030249,54.06021550600417
164.9964502446524,205.57273575104773,214.99555500712793,32.30654639453808,7459.0148495083695,89.62971278745681
164.9964502446524,149.77462688693777,214.99555500712793,32.297962663978865,7518.246836619087,65.30173732270487
164.9964502446524,66.79325341247022,214.99555500712793,32.04714779899467,7546.822631194953,29.121858487837017
164.9964502446524,81.03771560126916,214.99555500712793,32.159714533097144,7559.295406312892,35.33244400215335
164.9964502446524,81.89298893557861,214.99555500712793,32.164655646722125,7559.589884051396,35.705343175912276
164.9964502446524,114.14037318900228,214.99555500712793,32.26790573826923,7549.930284259406,49.76520271040499
164.9964502446524,9.622085490263999,214.99555500712793,29.78243541955791,7043.532821050189,4.195229273755103
164.9964502446524,64.03275777120143,214.99555500712793,32.016954583465704,7542.310872518106,27.918282388243824
164.9964502446524,237.20520542701706,214.99555500712793,32.30729710959786,7424.4068116297485,103.42146956617944
164.9964502446524,221.5864495956339,214.99555500712793,32.30704033844368,7441.523250255724,96.61169202369638
164.9964502446524,213.0687227472663,214.99555500712793,32.306816671696694,7450.836833102183,92.8979631178081
164.9964502446524,175.02677504671738,214.99555500712793,32.304063828417924,7491.9947647530935,76.31167392036878
164.9964502446524,220.41655221255496,214.99555500712793,32.30701391464399,7442.803531427188,96.10161676467396
164.9964502446524,6.239683541934937,214.99555500712793,29.419197897628724,6956.444082711055,2.7205020242836326
164.9964502446524,74.94504225905985,214.99555500712793,32.11920892466596,7555.870944881527,32.67603842495009
164.9964502446524,49.82080007903278,214.99555500712793,31.79638003002502,7502.800387619321,21.72186883445829
164.9964502446524,143.6908371397294,214.99555500712793,32.29532845289013,7524.2804525688325,62.64920499292202
164.9964502446524,84.76704079657793,214.99555500712793,32.1800816075887,7560.284917220941,36.95842978730798
164.9964502446524,69.27258340874687,214.99555500712793,32.07158234691202,7550.204005178384,30.202846366213635
164.9964502446524,38.37433748412877,214.99555500712793,31.501978363836326,7441.791079926542,16.731211143080145
164.9964502446524,212.16230088612065,214.99555500712793,32.306788104069845,7451.8267552427305,92.5027631863486
164.9964502446524,63.79280466353521,214.99555500712793,32.01417025095528,7541.878737808934,27.81366283330135
164.9964502446524,122.86620459053665,214.99555500712793,32.279534614795104,7543.239088849187,53.56966520147398
164.9964502446524,72.72713701240718,214.99555500712793,32.101853466582746,7553.971776132041,31.709031737409532
164.9964502446524,213.84887164458632,214.99555500712793,32.306840449029906,7449.984613648434,93.23810803703964
164.9964502446524,81.2500353786163,214.99555500712793,32.160956866832294,7559.3724379915975,35.42501542507671
164.9964502446524,22.45787566062063,214.99555500712793,30.791280409964525,7281.624699464451,9.791633788030595
164.9964502446524,203.347951406613,214.99555500712793,32.30644941537564,7461.437867496637,88.65970681328326
164.9964502446524,60.617292299866676,214.99555500712793,31.974709600113815,7535.506638698603,26.42913944274187
164.9964502446524,125.16268104081973,214.99555500712793,32.28198180564719,7541.324762466898,54.570928933797404
164.9964502446524,81.01580914808437,214.99555500712793,32.159585755721025,7559.287309067366,35.322892788564786
164.9964502446524,40.569074684754014,214.99555500712793,31.56925712776173,7456.196559987206,17.68811656255275
164.9964502446524,241.9263023766689,214.99555500712793,32.30734817607119,7419.226371603463,105.47986783622764
164.9964502446524,248.41252504847944,214.99555500712793,32.30740440379996,7412.105583596664,108.30786092113703
164.9964502446524,129.8939161351882,214.99555500712793,32.28637148267146,7537.217823119161,56.63374743494205
164.9964502446524,164.5316234207712,214.99555500712793,32.30223635265574,7503.082562601088,71.73578781145625
164.9964502446524,216.81361726950854,214.99555500712793,32.30692437475413,7446.744374892076,94.53073712950572
164.9964502446524,192.12812738260254,214.99555500712793,32.305805500572106,7473.618695222166,83.76786353881471
164.9964502446524,211.02756256004795,214.99555500712793,32.306750859380024,7453.065656228955,92.00801727618091
164.9964502446524,65.44850172940642,214.99555500712793,32.03285283534197,7544.728117133148,28.535546754021198
164.9964502446524,151.23250207398087,214.99555500712793,32.29850482657972,7516.778714563554,65.93737090425566
164.9964502446524,157.93055144604295,214.99555500712793,32.30062908282777,7509.9419243162965,68.85772043047473
164.9964502446524,82.88538252236322,214.99555500712793,32.17018238708952,7559.879936197782,36.13802677975036
164.9964502446524,177.025584038347,214.99555500712793,32.30433348166072,7489.863488173,77.1831546407193
164.9964502446524,139.01396951405331,214.99555500712793,32.29282324178365,7528.798704180456,60.610090708127245
164.9964502446524,51.13664141390473,214.99555500712793,31.82242173960658,7507.863389546352,22.29557565646246
164.9964502446524,163.4247077163309,214.99555500712793,32.30199537596619,7504.239925703587,71.25317256432027
164.9964502446524,203.67825002176687,214.99555500712793,32.3064643606872,7461.078275347859,88.80371700949036
164.9964502446524,12.823112250771374,214.99555500712793,30.084025860615583,7115.4093018780495,5.590876941336319
164.9964502446524,171.22177442070097,214.99555500712793,32.303487374079694,7496.036151857154,74.65269364742562
164.9964502446524,204.7854001284577,214.99555500712793,32.30651305004421,7459.872582569751,89.28643445600756
164.9964502446524,154.92759452899918,214.99555500712793,32.29974620157948,7513.024456612973,67.54843121464364
164.9964502446524,128.51282733026892,214.99555500712793,32.28517422098426,7538.437705382771,56.03159271599725
164.9964502446524,243.9535146113485,214.99555500712793,32.30736732953109,7417.001226510291,106.36373237054795
164.9964502446524,226.37112776283175,214.99555500712793,32.30713648588524,7436.284141132197,98.69781170459464
164.9964502446524,215.66333912778646,214.99555500712793,32.30689298111534,7448.001832438272,94.0292158597149
164.9964502446524,61.682411178480834,214.99555500712793,31.98850396674907,7537.783599590941,26.893531273817644
164.9964502446524,47.41531697800383,214.99555500712793,31.745106592963715,7492.628059765127,20.67307820240967
164.9964502446524,160.34861048683524,214.99555500712793,32.3012672815525,7507.441609052607,69.91199417226017
164.9964502446524,23.977175587788224,214.99555500712793,30.880109631916117,7302.160775032464,10.454048556275666
164.9964502446524,36.785627307835966,214.99555500712793,31.44948323771947,7430.41487959125,16.03853350621648
164.9964502446524,89.42535048117861,214.99555500712793,32.20162822506788,7560.547430937675,38.989452809793875
164.9964502446524,2.4435254745185375,214.99555500712793,28.94894375491781,6843.056320907484,1.0653771068900824
164.9964502446524,217.24275860469788,214.99555500712793,32.30693572431496,7446.2751568135745,94.71784275164828
164.9964502446524,1.0181560064665973,214.99555500712793,28.75323305547669,6795.696552462062,0.44391601881943643
164.9964502446524,11.543603672180325,214.99555500712793,29.96805568804324,7087.824218171414,5.033011201070622
164.9964502446524,95.36169085185975,214.99555500712793,32.22389428469128,7559.583971435777,41.57769721141085
164.9964502446524,239.60347851971164,214.99555500712793,32.307324246550714,7421.775495465998,104.46711663459428
164.9964502446524,203.66405515233055,214.99555500712793,32.30646372242503,7461.093730138696,88.79752804641612
164.9964502446524,132.81606935197487,214.99555500712793,32.288698130660684,7534.585116578,57.907806237461045
164.9964502446524,205.35138255218044,214.99555500712793,32.30653712516605,7459.256020684116,89.53320279275067
164.9964502446524,4.020929976832122,214.99555500712793,29.152992868056486,6892.333454239609,1.753125469898805
164.9964502446524,73.45230737701058,214.99555500712793,32.10769715761936,7554.635011490132,32.025206016376615
164.9964502446524,126.23450008686632,214.99555500712793,32.28304974639888,7540.412746704169,55.038242037873715
164.9964502446524,183.54214844293892,214.99555500712793,32.305077663629355,7482.881312820108,80.02437672112137
164.9964502446524,210.67291992949322,214.99555500712793,32.30673887054301,7453.452765913312,91.85339308925904
164.9964502446524,150.3022582619451,214.99555500712793,32.29816251822693,7517.716405668595,65.53178460220806
164.9964502446524,30.78038978856057,214.99555500712793,31.218231888552282,7379.207803570656,13.420249947812408
164.9964502446524,40.39041989017278,214.99555500712793,31.563997217872636,7455.078102788971,17.610223072115332
164.9964502446524,245.45782495988533,214.99555500712793,32.30738057788854,7415.349797216262,107.01961168251
164.9964502446524,117.7846189821139,214.99555500712793,32.273256181439486,7547.259224679548,51.35409387620166
164.9964502446524,76.5915671363473,214.99555500712793,32.13113933140246,7557.042369200634,33.39392327144742
164.9964502446524,62.26822320604697,214.99555500712793,31.99584563580169,7538.9746236237725,27.14894531783648
164.9964502446524,137.0615932974033,214.99555500712793,32.29163162847008,7530.648414690378,59.75885467766784
164.9964502446524,207.06416893517599,214.99555500712793,32.30660676885121,7457.3893665841115,90.27997765573673
164.9964502446524,129.53303253743798,214.99555500712793,32.2860649467877,7537.538161105745,56.47640218632296
164.9964502446524,101.86225798679516,214.99555500712793,32.24294748861053,7557.19664856716,44.41194448224269
164.9964502446524,56.972292077261955,214.99555500712793,31.922831008923666,7526.54649114593,24.839919345686212
164.9964502446524,29.778808820992708,214.99555500712793,31.174004102396125,7369.252596095941,12.98356064595282
164.9964502446524,148.3266248833388,214.99555500712793,32.29739217135424,7519.6970156668895,64.67040844913572
164.9964502446524,21.23615104937926,214.99555500712793,30.71585590644024,7264.112470655745,9.258961857529357
164.9964502446524,97.38021821249276,214.99555500712793,32.230345374987024,7558.976363913016,42.457775140646845
164.9964502446524,165.87151866406202,214.99555500712793,32.302514219065834,7501.678144435992,72.31998213753104
164.9964502446524,78.14067148137838,214.99555500712793,32.14167315920948,7557.971811372856,34.06933276588097
164.9964502446524,213.67732086218894,214.99555500712793,32.30683528354976,7450.172028139034,93.16331189591438
164.9964502446524,120.89196569286287,214.99555500712793,32.27724472380919,7544.838278890151,52.70889704208821
164.9964502446524,54.861523618455976,214.99555500712793,31.889168933921155,7520.452817699989,23.919624297646806
164.9964502446524,87.40128442877904,214.99555500712793,32.19275372466932,7560.555278495676,38.10696001094766
164.9964502446524,103.6191446473822,214.99555500712793,32.247306571762884,7556.353844028603,45.17794706625864
164.9964502446524,122.42878065444529,214.99555500712793,32.27904262983736,7543.597258939453,53.37894836533815
164.9964502446524,113.83873294107616,214.99555500712793,32.2674271737359,7550.1424473987945,49.633687562309206
164.9964502446524,23.936088662594557,214.99555500712793,30.87777727089901,7301.6228803959,10.436134656891227
164.9964502446524,66.43553037429228,214.99555500712793,32.04341938966951,7546.284024205658,28.965891243191436
164.9964502446524,56.33667664369568,214.99555500712793,31.912989740592252,7524.78535104,24.562791016651317
164.9964502446524,163.15431572729722,214.99555500712793,32.30193488297345,7504.522233643337,71.13528165710159
164.9964502446524,234.44801871664822,214.99555500712793,32.307262542430145,7427.431075219225,102.21933616045862
164.9964502446524,187.0565073331818,214.99555500712793,32.305405832991404,7479.097560381353,81.55663719726726
164.9964502446524,127.97384755685925,214.99555500712793,32.28468886489394,7538.9092441109415,55.796597534790635
164.9964502446524,146.08746039448306,214.99555500712793,32.29644273949608,7521.922738640091,63.694132731994614
164.9964502446524,239.41660771379247,214.99555500712793,32.30732222371703,7421.980547644088,104.38564096321352
164.9964502446524,128.38362506590784,214.99555500712793,32.2850588186276,7538.5509772844025,55.97526052873582
164.9964502446524,9.90667357109487,214.99555500712793,29.81082887135919,7050.318137111594,4.319309676997364
164.9964502446524,96.20281273964792,214.99555500712793,32.226645471708814,7559.3465341135925,41.944426354486495
164.9964502446524,179.9946595565416,214.99555500712793,32.30469650069791,7486.688259862283,78.47767156665213
164.9964502446524,174.9237904441543,214.99555500712793,32.30404934645254,7492.104427324566,76.26677263365127
164.9964502446524,8.75053770141676,214.99555500712793,29.69345643478491,7022.246777424671,3.8152344378177077
164.9964502446524,216.71589382458478,214.99555500712793,32.30692176308365,7446.851217763871,94.488129707518965
164.9964502446524,229.9435937893577,214.99555500712793,32.307197251337406,7432.36961986606,100.25540689215995
164.9964502446524,72.368010180071,214.99555500712793,32.0988965488379,7553.627586211399,31.552452438510954
164.9964502446524,220.82149621564895,214.99555500712793,32.30702320020659,7442.360414414435,96.27817235002294
164.9964502446524,141.0095685860142,214.99555500712793,32.29394936548678,7526.885076127081,61.480171903502196
164.9964502446524,92.10330079076812,214.99555500712793,32.212324674735285,7560.275798013979,40.1570391447749
164.9964502446524,8.536461275070906,214.99555500712793,29.671125254673257,7016.899466465738,3.721897115930915
164.9964502446524,228.70760364457965,214.99555500712793,32.30717719631524,7433.724195269774,99.71651518903673
164.9964502446524,128.15267767291516,214.99555500712793,32.28485105663311,7538.753078918073,55.87456746539101
164.9964502446524,17.982113524340093,214.99555500712793,30.496151239794006,7212.765745271729,7.840201496612281
164.9964502446524,47.35520330723375,214.99555500712793,31.743761439530175,7492.357896444589,20.646868641953915
164.9964502446524,58.9858882012777,214.99555500712793,31.95241626804036,7531.727850188687,25.71784725575708
164.9964502446524,14.963428548071533,214.99555500712793,30.265309343144963,7158.375824583364,6.524054846959189
164.9964502446524,107.21404262585565,214.99555500712793,32.255331528476255,7554.405695430624,46.745322584873065
164.9964502446524,0.35449257120490074,214.99555500712793,28.658256998608493,6772.6825680238,0.15455876104533672
164.9964502446524,221.88290086342022,214.99555500712793,32.307046841421545,7441.198779605626,96.74094477645122
164.9964502446524,212.05643547000363,214.99555500712793,32.306784699917685,7451.942356162419,92.45660586492158
164.9964502446524,57.02490487601608,214.99555500712793,31.923634532109176,7526.689497863678,24.86285852594301
164.9964502446524,22.152884164825082,214.99555500712793,30.77279295500414,7277.338326369729,9.658657495863736
164.9964502446524,62.18664790503681,214.99555500712793,31.99483350897388,7538.811324747931,27.113378486596048
164.9964502446524,232.80432220781222,214.99555500712793,32.3072400596012,7429.233520671708,101.50268448260613
164.9964502446524,203.9724399219267,214.99555500712793,32.30647750800393,7460.757953286865,88.93198380596004
164.9964502446524,11.278208869043738,214.99555500712793,29.943254043065284,7081.915741210375,4.91729906690307
164.9964502446524,102.79871959937736,214.99555500712793,32.245308820593344,7556.756873789023,44.82024174532853
164.9964502446524,73.3995241462253,214.99555500712793,32.10727746944201,7554.588150999657,32.00219252775423
164.9964502446524,218.02106208633631,214.99555500712793,32.3069558208718,7445.424047122982,95.05718306964263
